"SiteId"	"SampId"	"MonitoringProgram"	"Day"	"Month"	"Year"	"Station.nb."	"Watercourse"	"Locality"	"Canton"	"X"	"Y"	"Altitude"	"Sampling.window"	"IBCH.index"	"SPEAR.index"	"Latitude"	"Longitude"
"CSCF_NE_NEW1"	"CSCF_NE_NEW1_2011-04-17"	"Other programs"	17	4	2011	"NE_NEW1"	"Doubs"	"Les Graviers"	"Neuchâtel"	551520	219980	618	1	19	31.4	47.129027145081	6.79967815989124
"CSCF_NE_2405"	"CSCF_NE_2405_2011-04-21"	"Other programs"	21	4	2011	"NE_2405"	"Doubs"	"Saut du Doubs"	"Neuchâtel"	544983	215320	736	1	7	11.4	47.0866016536203	6.7140929473432
"CSCF_NE_DOU01"	"CSCF_NE_DOU01_2011-04-22"	"Other programs"	22	4	2011	"NE_DOU01"	"Ronde"	"aval STEP Chx-de-Fonds"	"Neuchâtel"	555780	220200	941	1	5	2.7	47.1313041922425	6.85580066986887
"CSCF_NE_2406"	"CSCF_NE_2406_2011-04-21"	"Other programs"	21	4	2011	"NE_2406"	"Rançonnière"	"Les Pargots"	"Neuchâtel"	543520	212775	760	1	3	0	47.0635873450047	6.69514463120106
"CSCF_NE_DOU04"	"CSCF_NE_DOU04_2011-04-22"	"Other programs"	22	4	2011	"NE_DOU04"	"R. Combe Girard"	"Le Locle"	"Neuchâtel"	548500	212545	920	1	13	35.2	47.0619241890849	6.76072325491902
"CSCF_NE_DOU_05"	"CSCF_NE_DOU_05_2011-04-22"	"Other programs"	22	4	2011	"NE_DOU_05"	"R. Combe des Enfers"	"Le Locle"	"Neuchâtel"	549050	213176	940	1	13	35.2	47.0676423322229	6.76789178242788
"CSCF_S294_AG"	"CSCF_S294_AG_2011-03-24"	"Other programs"	24	3	2011	"S294_AG"	"Wyna"	"Wyna, Oberkulm"	"Argovie"	651152	239159	470	1	9	33.2	47.301328818915	8.11498912962693
"CSCF_NE_DOU_02"	"CSCF_NE_DOU_02_2011-04-22"	"Other programs"	22	4	2011	"NE_DOU_02"	"Bied du Locle"	"Jeanneret"	"Neuchâtel"	546485	211425	915	1	10	23.5	47.0516905622648	6.73433271595389
"CSCF_S203_AG"	"CSCF_S203_AG_2011-03-09"	"Other programs"	9	3	2011	"S203_AG"	"Wintersingerbach"	"Wintersingerbach, Magden"	"Argovie"	628413	263087	344	1	10	41.6	47.5179095899876	7.81585128331833
"CSCF_S296_AG"	"CSCF_S296_AG_2011-03-24"	"Other programs"	24	3	2011	"S296_AG"	"Sagenbach"	"Sagenbach, Gontenschwil"	"Argovie"	652973	233865	604	2	15	52.5	47.2535699684694	8.13844189974301
"CSCF_S206_AG"	"CSCF_S206_AG_2011-03-11"	"Other programs"	11	3	2011	"S206_AG"	"Möhlinbach"	"Möhlinbach, Möhlin"	"Argovie"	631230	266915	318	1	14	33	47.5522095866365	7.85351791785832
"CSCF_810_50_GE"	"CSCF_810_50_GE_2011-03-10"	"Other programs"	10	3	2011	"810_50_GE"	"Le Lion"	"Le Lion, embouchure"	"Genève"	490344	121310	425	1	14	34.5	46.2342907813393	6.01707372862996
"CSCF_S214_AG"	"CSCF_S214_AG_2012-03-22"	"Other programs"	22	3	2012	"S214_AG"	"Sissle"	"Sissle, Sisseln"	"Argovie"	641211	266805	291	1	14	35.3	47.5506700516294	7.98609855822403
"CSCF_S215_AG"	"CSCF_S215_AG_2012-03-15"	"Other programs"	15	3	2012	"S215_AG"	"Bruggbach/Altbach"	"Bruggbach/Altbach, Frick"	"Argovie"	643501	261802	344	1	16	39.7	47.5055275455077	8.01603005692311
"CSCF_S216_AG"	"CSCF_S216_AG_2012-03-26"	"Other programs"	26	3	2012	"S216_AG"	"Bruggbach/Altbach"	"Bruggbach/Altbach, Wittnau"	"Argovie"	639907	258251	421	1	13	42.6	47.473818720282	7.96801027801418
"CSCF_S217_AG"	"CSCF_S217_AG_2012-03-26"	"Other programs"	26	3	2012	"S217_AG"	"Wölflinswilerbach"	"Wölflinswilerbach, Wölflinswil"	"Argovie"	641605	258082	410	1	13	49.4	47.4721935899561	7.99051808031404
"CSCF_S218_AG"	"CSCF_S218_AG_2012-03-22"	"Other programs"	22	3	2012	"S218_AG"	"Sissle"	"Sissle, Frick"	"Argovie"	643891	262174	338	1	14	42.5	47.5088472640072	8.02124301349449
"CSCF_S219_AG"	"CSCF_S219_AG_2012-03-15"	"Other programs"	15	3	2012	"S219_AG"	"Staffeleggbach"	"Staffeleggbach, Ueken"	"Argovie"	645396	260583	369	1	16	39.3	47.4944361935771	8.04105752208392
"CSCF_S221_AG"	"CSCF_S221_AG_2012-03-15"	"Other programs"	15	3	2012	"S221_AG"	"Zeiherbach"	"Zeiherbach, Hornussen"	"Argovie"	647228	260441	394	1	14	36.8	47.4930300930338	8.06535277331364
"CSCF_S222_AG"	"CSCF_S222_AG_2012-03-22"	"Other programs"	22	3	2012	"S222_AG"	"Sissle"	"Sissle, Hornussen"	"Argovie"	647436	261092	383	1	15	42.2	47.4988699814644	8.0681820752506
"CSCF_S223_AG"	"CSCF_S223_AG_2012-03-26"	"Other programs"	26	3	2012	"S223_AG"	"Sissle"	"Sissle, Bözen"	"Argovie"	649372	259362	431	1	16	48.8	47.4831685084995	8.09368297627914
"CSCF_S224_AG"	"CSCF_S224_AG_2012-03-26"	"Other programs"	26	3	2012	"S224_AG"	"Elfingerbach"	"Elfingerbach, Bözen"	"Argovie"	649151	261343	422	1	12	38.6	47.5010014342666	8.09096931009767
"CSCF_S225_AG"	"CSCF_S225_AG_2012-03-27"	"Other programs"	27	3	2012	"S225_AG"	"Kaisterbach"	"Kaisterbach, Kaisten"	"Argovie"	645222	266130	315	1	15	38.9	47.5443356114438	8.03931160317369
"CSCF_S226_AG"	"CSCF_S226_AG_2012-03-27"	"Other programs"	27	3	2012	"S226_AG"	"Sulzerbach"	"Sulzerbach, Rheinsulz"	"Argovie"	648974	267017	313	1	13	36.8	47.5520438720188	8.08924414314304
"CSCF_S227_AG"	"CSCF_S227_AG_2012-03-26"	"Other programs"	26	3	2012	"S227_AG"	"Sulzerbach"	"Sulzerbach, Obersulz"	"Argovie"	649771	263976	419	1	13	53.3	47.5246348301817	8.09949165404722
"CSCF_S228_AG"	"CSCF_S228_AG_2012-03-27"	"Other programs"	27	3	2012	"S228_AG"	"Etzgerbach"	"Etzgerbach, Etzgen"	"Argovie"	650374	269167	304	1	15	40.3	47.5712738047984	8.10808539692404
"CSCF_S230_AG"	"CSCF_S230_AG_2012-03-29"	"Other programs"	29	3	2012	"S230_AG"	"Hottwilerbach / Rötbach"	"Hottwilerbach/Rötbach, Will"	"Argovie"	653824	267653	377	1	15	37.6	47.5573842216452	8.15374882236659
"CSCF_LU_04"	"CSCF_LU_04_2012-03-02"	"Other programs"	2	3	2012	"LU_04"	"Reuss"	"Reuss, Buchrain (links)"	"Lucerne"	668532	216867	419	1	18	49.5	47.0992558933948	8.34138724088527
"CSCF_LU_07"	"CSCF_LU_07_2012-03-02"	"Other programs"	2	3	2012	"LU_07"	"Reuss"	"Reuss, Honau (rechts)"	"Lucerne"	673393	221180	406	1	10	36	47.1375272289827	8.40611381212984
"CSCF_LU_15"	"CSCF_LU_15_2012-03-02"	"Other programs"	2	3	2012	"LU_15"	"Reuss"	"Reuss, Fabrikkanal Perlen (links)"	"Lucerne"	671870	218868	411	1	15	38.4	47.11689967737	8.38567160747145
"CSCF_LU_02"	"CSCF_LU_02_2012-03-01"	"Other programs"	1	3	2012	"LU_02"	"Reuss"	"Reuss, Emmenbrücke (links)"	"Lucerne"	664690	213386	431	1	16	50.5	47.0683325854568	8.29028426166825
"CSCF_LU_12"	"CSCF_LU_12_2012-03-01"	"Other programs"	1	3	2012	"LU_12"	"Kleine Emme"	"Kleine Emme, Mündung Reuss"	"Lucerne"	664333	213227	433	1	14	63.8	47.0669372109639	8.28556211017174
"CSCF_LU_05"	"CSCF_LU_05_2012-03-02"	"Other programs"	2	3	2012	"LU_05"	"Reuss"	"Reuss, Buchrain (rechts)"	"Lucerne"	668345	216700	420	1	18	48.4	47.0977731568466	8.33889892924848
"CSCF_LU_06"	"CSCF_LU_06_2012-03-02"	"Other programs"	2	3	2012	"LU_06"	"Reuss"	"Reuss, Gisikon (links)"	"Lucerne"	672715	220180	408	1	16	41.8	47.1286078514037	8.39701623572553
"CSCF_LU_03"	"CSCF_LU_03_2012-03-01"	"Other programs"	1	3	2012	"LU_03"	"Reuss"	"Reuss, Emmenbrücke (rechts)"	"Lucerne"	664900	213511	430	1	16	48.1	47.0694363642475	8.2930666231486
"CSCF_71_2700_GE"	"CSCF_71_2700_GE_2012-03-12"	"Other programs"	12	3	2012	"71_2700_GE"	"La Laire"	"La Laire, Moulin de la Grave"	"Genève"	488089	111265	365	1	16	37.6	46.1435748298004	5.99025025929162
"CSCF_71_50_GE"	"CSCF_71_50_GE_2012-03-12"	"Other programs"	12	3	2012	"71_50_GE"	"La Laire"	"La Laire, embouchure"	"Genève"	486359	111650	342	1	15	37.3	46.14674807654	5.96777205128623
"CSCF_80_200_GE"	"CSCF_80_200_GE_2012-03-14"	"Other programs"	14	3	2012	"80_200_GE"	"Le Longet"	"Le Longet, amont route de Vers Vaux"	"Genève"	486374	110670	340	1	11	38.2	46.1379365598311	5.96820379104218
"CSCF_58_1650_GE"	"CSCF_58_1650_GE_2012-03-13"	"Other programs"	13	3	2012	"58_1650_GE"	"Le Merley"	"Le Merley, aval rte Chancy"	"Genève"	492269	114440	428	1	9	11.1	46.1728120431347	6.04360675717654
"CSCF_58_2400_GE"	"CSCF_58_2400_GE_2012-03-13"	"Other programs"	13	3	2012	"58_2400_GE"	"Le Merley"	"Le Merley, aval Cavoitanne"	"Genève"	492284	113720	450	1	10	13.2	46.1663386859342	6.04396662923548
"CSCF_83_200_GE"	"CSCF_83_200_GE_2012-03-14"	"Other programs"	14	3	2012	"83_200_GE"	"Nant de Vosogne"	"Nant de Vosogne, Vers Vaux (CH/F)"	"Genève"	485424	109925	340	1	15	45.2	46.1310753327473	5.95609496683705
"CSCF_85_1700_GE"	"CSCF_85_1700_GE_2012-03-15"	"Other programs"	15	3	2012	"85_1700_GE"	"Ruisseau des Charmilles"	"Ruisseau des Charmilles, aval ch. de Brive"	"Genève"	488469	116280	395	1	14	23.3	46.1887427099364	5.993972463881
"CSCF_79_350_GE"	"CSCF_79_350_GE_2012-03-01"	"Other programs"	1	3	2012	"79_350_GE"	"Bief du Moulin-de-la-Grave"	"Bief du Moulin-de-la-Grave, Entrechats"	"Genève"	488404	111575	378	1	8	17	46.1464151833975	5.99425230020024
"CSCF_57_750_GE"	"CSCF_57_750_GE_2012-03-13"	"Other programs"	13	3	2012	"57_750_GE"	"Nant de Goy"	"Nant de Goy, amont Aire-La-Ville"	"Genève"	492489	116060	382	1	6	17.5	46.187417653312	6.04608275516962
"CSCF_64_200_GE"	"CSCF_64_200_GE_2012-03-13"	"Other programs"	13	3	2012	"64_200_GE"	"Nant de Dronde"	"Nant de Dronde, amont busage Verbois"	"Genève"	491384	116630	357	1	15	37.2	46.1923670117257	6.03164083884449
"CSCF_59_50_GE"	"CSCF_59_50_GE_2012-03-15"	"Other programs"	15	3	2012	"59_50_GE"	"Bief du Lavoir-de-la-Petite-Grave"	"Bief du Lavoir-de-la-Petite-Grave, aval étangs"	"Genève"	492829	115375	400	1	11	16.6	46.1813108565144	6.05064262764706
"CSCF_69_850_GE"	"CSCF_69_850_GE_2012-03-15"	"Other programs"	15	3	2012	"69_850_GE"	"Nant de Pré-Fleury"	"Nant de Pré-Fleury, ch. du Moulin-de-Vert"	"Genève"	491145	115335	354	1	15	51.6	46.1806810866603	6.02884688426029
"CSCF_74_50_GE"	"CSCF_74_50_GE_2012-03-13"	"Other programs"	13	3	2012	"74_50_GE"	"Nant des Crues"	"Nant des Crues, embouchure"	"Genève"	489764	114865	350	1	13	23.6	46.176229321916	6.01107619383342
"CSCF_58_30_GE"	"CSCF_58_30_GE_2012-03-15"	"Other programs"	15	3	2012	"58_30_GE"	"Le Merley"	"Le Merley, amont Goy"	"Genève"	492834	115495	397	1	6	7.4	46.1823909472118	6.05067988545907
"CSCF_71_4600_GE"	"CSCF_71_4600_GE_2012-03-12"	"Other programs"	12	3	2012	"71_4600_GE"	"La Laire"	"La Laire, Sezegnin (CH/F)"	"Genève"	489499	111160	385	1	16	44	46.1428630560384	6.00851948252722
"CSCF_73_440_GE"	"CSCF_73_440_GE_2012-03-14"	"Other programs"	14	3	2012	"73_440_GE"	"Nant de Cartigny"	"Nant de Cartigny, Prés-de-Bonne"	"Genève"	490285	114900	420	1	11	24.8	46.1766291596581	6.01781343855516
"CSCF_71_8000_GE"	"CSCF_71_8000_GE_2012-03-12"	"Other programs"	12	3	2012	"71_8000_GE"	"La Laire"	"La Laire, Rougemont (CH/F)"	"Genève"	491549	110185	447	1	16	39.2	46.1344267512174	6.03527056562946
"CSCF_61_250_GE"	"CSCF_61_250_GE_2012-03-13"	"Other programs"	13	3	2012	"61_250_GE"	"Ruisseau du Moulin-de-la-Ratte"	"Ruisseau du Moulin-de-la-Ratte, amont busage"	"Genève"	492384	115740	385	1	14	27.2	46.1845227683714	6.04479663023883
"CSCF_74_3100_GE"	"CSCF_74_3100_GE_2012-03-13"	"Other programs"	13	3	2012	"74_3100_GE"	"Nant des Crues"	"Nant des Crues, aval busage Laconnex"	"Genève"	491409	112650	432	1	5	6.4	46.1565745868496	6.03288805009179
"CSCF_76_550_GE"	"CSCF_76_550_GE_2012-03-14"	"Other programs"	14	3	2012	"76_550_GE"	"Nant de Couchefatte"	"Nant de Couchefatte, Moulin Roget"	"Genève"	487459	112915	368	1	8	23.5	46.1583099846807	5.98170211719583
"CSCF_RHO 19.8_VS"	"CSCF_RHO 19.8_VS_2012-02-25"	"Other programs"	25	2	2012	"RHO 19.8_VS"	"Rhône"	"Rhône, Amont STEP RG (Aval Vièze)"	"Valais"	564494	123022	395	2	10	34.5	46.2576878511973	6.97816641132728
"CSCF_RHO-MA1 85.3_VS"	"CSCF_RHO-MA1 85.3_VS_2012-03-07"	"Other programs"	7	3	2012	"RHO-MA1 85.3_VS"	"Rhône"	"Rhône, Milieu Annexe 1 RG"	"Valais"	610297	127829	541	1	9	33.9	46.3017877154006	7.57228471494318
"CSCF_RHO 115.1_VS"	"CSCF_RHO 115.1_VS_2012-03-31"	"Other programs"	31	3	2012	"RHO 115.1_VS"	"Rhône"	"Rhône, Gamsa (aval Brig), rive droite"	"Valais"	638560	128190	660	2	13	62.9	46.3040080514088	7.93914111312396
"CSCF_RHO 38.1_VS"	"CSCF_RHO 38.1_VS_2012-03-21"	"Other programs"	21	3	2012	"RHO 38.1_VS"	"Rhône"	"Rhône, Coude de Martigny (RD)"	"Valais"	571345	107850	460	1	11	54	46.1215355643706	7.06794341025292
"CSCF_RHO 87.5_VS"	"CSCF_RHO 87.5_VS_2012-03-07"	"Other programs"	7	3	2012	"RHO 87.5_VS"	"Rhône"	"Rhône, Rottensand"	"Valais"	612189	128772	563	1	13	53.7	46.3102389136342	7.59686609457813
"CSCF_RHO 64.2_VS"	"CSCF_RHO 64.2_VS_2012-03-11"	"Other programs"	11	3	2012	"RHO 64.2_VS"	"Rhône"	"Rhône, Sion aval, rive droite"	"Valais"	593740	118660	490	1	13	58.4	46.2193569098363	7.35750996871356
"CSCF_RHO 18.9_VS"	"CSCF_RHO 18.9_VS_2012-02-25"	"Other programs"	25	2	2012	"RHO 18.9_VS"	"Rhône"	"Rhône, Les Mangettes RG, 500 m en aval du rejet STEP CIMO"	"Valais"	563840	123720	395	2	14	38.3	46.2639318289722	6.96963092254191
"CSCF_RHO 19.7_VS"	"CSCF_RHO 19.7_VS_2012-02-25"	"Other programs"	25	2	2012	"RHO 19.7_VS"	"Rhône"	"Rhône, Aval Décantation RG"	"Valais"	564381	123121	395	2	15	46	46.2585724261519	6.9766934137535
"CSCF_RHO 17.5_VS"	"CSCF_RHO 17.5_VS_2012-02-25"	"Other programs"	25	2	2012	"RHO 17.5_VS"	"Rhône"	"Rhône, Aval STEP CIMO 2km RG"	"Valais"	563330	124971	395	2	13	48.8	46.275157502558	6.96291789163391
"CSCF_RHO 23.9_VS"	"CSCF_RHO 23.9_VS_2012-02-26"	"Other programs"	26	2	2012	"RHO 23.9_VS"	"Rhône"	"Rhône, St Maurice, rive gauche"	"Valais"	566330	119680	405	2	14	43.9	46.2277194703135	7.00221761400615
"CSCF_RHO 83.9_VS"	"CSCF_RHO 83.9_VS_2012-03-07"	"Other programs"	7	3	2012	"RHO 83.9_VS"	"Rhône"	"Rhône, Aval Finges"	"Valais"	609168	127121	590	1	13	56.2	46.2954351792671	7.55761721983405
"CSCF_RHO 85.4_VS"	"CSCF_RHO 85.4_VS_2012-03-07"	"Other programs"	7	3	2012	"RHO 85.4_VS"	"Rhône"	"Rhône, Amont gravière Volken RG"	"Valais"	610313	127930	543	1	13	50	46.3026960250186	7.57249461832357
"CSCF_RHO-MA2 86.2_VS"	"CSCF_RHO-MA2 86.2_VS_2012-03-07"	"Other programs"	7	3	2012	"RHO-MA2 86.2_VS"	"Rhône"	"Rhône, Milieu Annexe 2 RD"	"Valais"	611136	128155	552	1	13	60.3	46.304706903636	7.58318208597426
"CSCF_RHO 26.3_VS"	"CSCF_RHO 26.3_VS_2012-02-26"	"Other programs"	26	2	2012	"RHO 26.3_VS"	"Rhône"	"Rhône (Saint-Maurice-Martigny), Amont Monvoisin"	"Vaud"	567026	117595	413	2	11	42.8	46.2089984392406	7.01138584942547
"CSCF_RHO 33.4_VS"	"CSCF_RHO 33.4_VS_2012-02-26"	"Other programs"	26	2	2012	"RHO 33.4_VS"	"Rhône"	"Rhône (Saint-Maurice-Martigny), La Balmaz"	"Valais"	568663	111326	450	2	14	47.7	46.1526842841173	7.03301613858465
"CSCF_RHO 31.1_VS"	"CSCF_RHO 31.1_VS_2012-02-26"	"Other programs"	26	2	2012	"RHO 31.1_VS"	"Rhône"	"Rhône, Retenue Amont Barrage (Collonges)"	"Valais"	568246	113623	450	2	10	37.4	46.1733272279416	7.02746292972893
"CSCF_JU_RE_02"	"CSCF_JU_RE_02_2012-03-16"	"Other programs"	16	3	2012	"JU_RE_02"	"Rouge Eau"	"Lavoirs amont"	"Jura"	584933	245916	510	1	16	55.4	47.3639139730644	7.239184075502
"CSCF_JU_RE_04"	"CSCF_JU_RE_04_2012-03-16"	"Other programs"	16	3	2012	"JU_RE_04"	"Rouge Eau"	"Confluence Sorne"	"Jura"	586297	243830	465	1	15	51.7	47.3451816013066	7.25730407391636
"CSCF_JU_PR_01"	"CSCF_JU_PR_01_2012-03-22"	"Other programs"	22	3	2012	"JU_PR_01"	"Pran"	"La Golatte"	"Jura"	589019	246539	550	1	14	52.8	47.3695981335664	7.29325810142418
"CSCF_JU_BO_01"	"CSCF_JU_BO_01_2012-03-21"	"Other programs"	21	3	2012	"JU_BO_01"	"Boécourt R"	"Boécourt"	"Jura"	583543	244749	515	1	12	38.5	47.3533844040822	7.22082654919959
"CSCF_JU_BO_04"	"CSCF_JU_BO_04_2012-03-21"	"Other programs"	21	3	2012	"JU_BO_04"	"Boécourt R"	"Bassecourt A16"	"Jura"	585665	243823	475	1	7	27.2	47.3451052063748	7.24894101025485
"CSCF_JU_GA_03"	"CSCF_JU_GA_03_2012-03-21"	"Other programs"	21	3	2012	"JU_GA_03"	"Gabiare"	"Verme aval"	"Jura"	601373	241796	542	1	16	46.4	47.3270279549801	7.45680007068178
"CSCF_JU_SO_05"	"CSCF_JU_SO_05_2012-03-16"	"Other programs"	16	3	2012	"JU_SO_05"	"Sorne"	"Blanches Fontaines amont"	"Jura"	583738	237518	580	1	13	48.6	47.2883507966317	7.22366942867486
"CSCF_JU_CA_01"	"CSCF_JU_CA_01_2012-03-17"	"Other programs"	17	3	2012	"JU_CA_01"	"Châtillon R"	"Châtillon amont"	"Jura"	592625	241501	550	1	14	61	47.3243348109779	7.34108129700631
"CSCF_JU_CA_03"	"CSCF_JU_CA_03_2012-03-17"	"Other programs"	17	3	2012	"JU_CA_03"	"Châtillon R"	"Courtételle amont"	"Jura"	591445	243157	450	1	12	37.3	47.3392152704688	7.32544078607806
"CSCF_JU_CT_02"	"CSCF_JU_CT_02_2012-03-17"	"Other programs"	17	3	2012	"JU_CT_02"	"Chételay R"	"Courfaivre forêt amont"	"Jura"	589059	242057	500	1	16	53.5	47.3292861942974	7.29389705476444
"CSCF_JU_CT_03"	"CSCF_JU_CT_03_2012-03-17"	"Other programs"	17	3	2012	"JU_CT_03"	"Chételay R"	"Coufaivre champs amont"	"Jura"	589079	242434	470	1	13	51.7	47.3326774083391	7.29415245907956
"CSCF_JU_TB_04"	"CSCF_JU_TB_04_2012-03-16"	"Other programs"	16	3	2012	"JU_TB_04"	"Tabeillon"	"Bassecourt"	"Jura"	585718	243631	470	1	12	49.5	47.3433794434779	7.24964847669365
"CSCF_JU_BI_09.2"	"CSCF_JU_BI_09.2_2012-03-10"	"Other programs"	10	3	2012	"JU_BI_09.2"	"Birse"	"Riedes frontière JU"	"Jura"	597890	249320	386	1	15	39.8	47.3946992499226	7.41068947818024
"CSCF_JU_DO_15"	"CSCF_JU_DO_15_2012-03-11"	"Other programs"	11	3	2012	"JU_DO_15"	"Doubs"	"St-Brais Les Rosées"	"Jura"	575997	241803	450	1	17	41.4	47.326655680899	7.12111276942146
"CSCF_JU_MA_05"	"CSCF_JU_MA_05_2012-03-22"	"Other programs"	22	3	2012	"JU_MA_05"	"Malrang"	"St-Ursanne"	"Jura"	579582	246107	440	1	15	47.7	47.3654878672071	7.16834065210393
"CSCF_JU_FO_02"	"CSCF_JU_FO_02_2012-03-22"	"Other programs"	22	3	2012	"JU_FO_02"	"Folpotat"	"Soulce aval"	"Jura"	586108	239070	580	1	15	46.2	47.3023643353903	7.2549503980136
"CSCF_S220_AG"	"CSCF_S220_AG_2012-03-16"	"Other programs"	16	3	2012	"S220_AG"	"Staffeleggbach"	"Staffeleggbach, Densbüren"	"Argovie"	646364	255259	505	1	17	44.2	47.4464860587583	8.0533496393126
"CSCF_NE_R10"	"CSCF_NE_R10_2012-03-26"	"Other programs"	26	3	2012	"NE_R10"	"Merdasson"	"amont RC"	"Neuchâtel"	554998	200568	440	1	7	22.1	46.9546658528672	6.84744303469292
"CSCF_OGW013_SG"	"CSCF_OGW013_SG_2012-03-21"	"Other programs"	21	3	2012	"OGW013_SG"	"Aabach"	"Härti Pt. 412, Schmerikon"	"St. Gall"	714800	231200	412	1	15	44.8	47.2217521956323	8.95438908115449
"CSCF_OGW106_SG"	"CSCF_OGW106_SG_2012-03-20"	"Other programs"	20	3	2012	"OGW106_SG"	"Jona"	"Hackennest, Rapperswil-Jona"	"St. Gall"	707436	233383	440	1	14	44.2	47.2426225282328	8.85770156997469
"CSCF_OGW116_SG"	"CSCF_OGW116_SG_2012-03-20"	"Other programs"	20	3	2012	"OGW116_SG"	"Jona"	"Grünau, Rapperswil-Jona"	"St. Gall"	706025	233145	431	1	14	49	47.2407101065525	8.83901220980038
"CSCF_OGW107_SG"	"CSCF_OGW107_SG_2012-03-20"	"Other programs"	20	3	2012	"OGW107_SG"	"Lattenbach"	"untere Tägernau, Rapperswil-Jona"	"St. Gall"	707120	232790	435	1	15	46.6	47.2373408858131	8.85338739288273
"CSCF_OGW010_SG"	"CSCF_OGW010_SG_2012-03-21"	"Other programs"	21	3	2012	"OGW010_SG"	"Nebengraben"	"Kaltbrunner Riet, Uznach"	"St. Gall"	716420	230175	408	1	5	20.3	47.2122509939925	8.97550831642424
"CSCF_OGW112_SG"	"CSCF_OGW112_SG_2012-03-21"	"Other programs"	21	3	2012	"OGW112_SG"	"Steinenbach"	"Müli, Benken"	"St. Gall"	719490	229100	420	1	14	43.7	47.2020357535768	9.01574001504473
"CSCF_OGW070_SG"	"CSCF_OGW070_SG_2012-03-20"	"Other programs"	20	3	2012	"OGW070_SG"	"Wagnerbach"	"Buechmatt, Rapperswil-Jona"	"St. Gall"	710015	231784	430	1	10	20.1	47.2278180835863	8.89136780442316
"CSCF_OGW109_SG"	"CSCF_OGW109_SG_2012-03-20"	"Other programs"	20	3	2012	"OGW109_SG"	"Wagnerbach"	"Rüti, Eschenbach"	"St. Gall"	712120	232338	455	1	9	19.7	47.2324464324667	8.91929565300388
"CSCF_S239_AG"	"CSCF_S239_AG_2013-03-22"	"Other programs"	22	3	2013	"S239_AG"	"Talbach"	"Talbach, Schinznach - Dorf"	"Argovie"	654300	255857	343	1	12	29.9	47.4512574837755	8.15863574061981
"CSCF_S241_AG"	"CSCF_S241_AG_2013-03-08"	"Other programs"	8	3	2013	"S241_AG"	"Dorfbach"	"Dorfbach, Rupperswil"	"Argovie"	652003	251096	355	1	11	22.3	47.4086235908365	8.12762594125929
"CSCF_S242_AG"	"CSCF_S242_AG_2013-03-08"	"Other programs"	8	3	2013	"S242_AG"	"Dorfbach"	"Dorfbach, Hunzenschwil"	"Argovie"	651766	247446	410	1	16	33.5	47.3758145530688	8.12406391325941
"CSCF_S244_AG"	"CSCF_S244_AG_2013-03-22"	"Other programs"	22	3	2013	"S244_AG"	"Suhre"	"Suhre, Aarau"	"Argovie"	647382	250462	364	1	10	24.4	47.4032700585832	8.06633770920402
"CSCF_S245_AG"	"CSCF_S245_AG_2013-03-07"	"Other programs"	7	3	2013	"S245_AG"	"Horenbach"	"Horenbach, Küttigen"	"Argovie"	646673	252216	432	1	12	49.2	47.4190959736094	8.05712853111713
"CSCF_S246_AG"	"CSCF_S246_AG_2013-03-21"	"Other programs"	21	3	2013	"S246_AG"	"Aabach"	"Aabach, Küttigen"	"Argovie"	646652	251191	376	1	15	36.7	47.4098787224896	8.05674333330356
"CSCF_S247_AG"	"CSCF_S247_AG_2013-03-08"	"Other programs"	8	3	2013	"S247_AG"	"Roggenhauserbach"	"Roggenhauserbach, Aarau"	"Argovie"	644641	248814	367	1	14	32	47.3886394413755	8.02986285037141
"CSCF_S249_AG"	"CSCF_S249_AG_2013-03-07"	"Other programs"	7	3	2013	"S249_AG"	"Erzbach"	"Erzbach, Erlinsbach"	"Argovie"	641598	251759	482	1	15	47.4	47.4153258461064	7.98983647275024
"CSCF_LU_02"	"CSCF_LU_02_2013-03-05"	"Other programs"	5	3	2013	"LU_02"	"Reuss"	"Reuss, Emmenbrücke (links)"	"Lucerne"	664690	213386	431	1	14	41.6	47.0683325854568	8.29028426166825
"CSCF_LU_12"	"CSCF_LU_12_2013-03-05"	"Other programs"	5	3	2013	"LU_12"	"Kleine Emme"	"Kleine Emme, Mündung Reuss"	"Lucerne"	664333	213227	433	1	15	50.8	47.0669372109639	8.28556211017174
"CSCF_LU_15"	"CSCF_LU_15_2013-03-05"	"Other programs"	5	3	2013	"LU_15"	"Reuss"	"Reuss, Fabrikkanal Perlen (links)"	"Lucerne"	671870	218868	411	1	19	40.7	47.11689967737	8.38567160747145
"CSCF_LU_05"	"CSCF_LU_05_2013-03-06"	"Other programs"	6	3	2013	"LU_05"	"Reuss"	"Reuss, Buchrain (rechts)"	"Lucerne"	668345	216700	420	1	17	47.8	47.0977731568466	8.33889892924848
"CSCF_LU_06"	"CSCF_LU_06_2013-03-06"	"Other programs"	6	3	2013	"LU_06"	"Reuss"	"Reuss, Gisikon (links)"	"Lucerne"	672715	220180	408	1	17	43.2	47.1286078514037	8.39701623572553
"CSCF_LU_07"	"CSCF_LU_07_2013-03-06"	"Other programs"	6	3	2013	"LU_07"	"Reuss"	"Reuss, Honau (rechts)"	"Lucerne"	673393	221180	406	1	14	39.3	47.1375272289827	8.40611381212984
